0.003781924,-0.010460924,-0.02845485,0.020663493,-0.030393581,0.017976461,0.0067541,0.004603825,-0.019434689,0.015392367,-0.022698189,0.02153624,5.82E-05,-0.016506122,0.00617504,-0.010786161,0.030997651,-0.026359839,-0.014865416,-0.014616383,0.025150916,0.029883572,0.001182879,-0.002366742,0.00586415,-0.003490778,0.010654046,0.015874252,0.006605524,0.034250255,0.018520874,-0.029337229,0.02559797,-0.060645712,-0.005760109,-0.038258556,-0.002145728,-0.020484484,-0.048299458,-0.050218653,0.026927303,0.029496695,-0.028148375,0.013751062,0.007591887,0.002034862,0.02186092,-0.024087518,-0.00750644,-0.031207757,0.008171491,0.035723875,0.016147691,-0.009354932,-0.01230257,0.014381745,-0.002577417,-0.003518035,0.001975793,0.001788073,-0.03611117,-0.035675059,-0.018816312,0.018868639,0.003781924,-0.010460924,-0.02845485,0.020663493,-0.030393581,0.017976461,0.0067541,0.004603825,-0.019434689,0.015392367,-0.022698189,0.02153624,5.82E-05,-0.016506122,0.00617504,-0.010786161,0.030997651,-0.026359839,-0.014865416,-0.014616383,0.025150916,0.029883572,0.001182879,-0.002366742,0.00586415,-0.003490778,0.010654046,0.015874252,0.006605524,0.034250255,0.018520874,-0.029337229,0.02559797,-0.060645712,-0.005760109,-0.038258556,-0.002145728,-0.020484484,-0.048299458,-0.050218653,0.026927303,0.029496695,-0.028148375,0.013751062,0.007591887,0.002034862,0.02186092,-0.024087518,-0.00750644,-0.031207757,0.008171491,0.035723875,0.016147691,-0.009354932,-0.01230257,0.014381745,-0.002577417,-0.003518035,0.001975793,0.001788073,-0.03611117,-0.035675059,-0.018816312,0.018868639
0.114325963,-0.066510178,0.009250713,-0.014444775,-0.058794147,0.072179174,0.082973676,0.076881704,-0.013392188,0.022897527,0.096934413,-0.113251675,0.082295124,-0.055718668,-0.006590167,0.030730486,0.062506092,-0.064303708,0.004515751,0.03575667,-0.05830579,-0.079709572,-0.017709933,-0.008333803,0.012505272,-0.037229939,-0.084948485,-0.059143725,-0.044422334,-0.007892139,0.108209652,-0.089512796,-0.026061083,-0.00478833,-0.062347594,-0.069828897,0.03266035,-0.026787504,0.08394293,0.037918839,0.063902755,-0.109128663,0.038433215,0.032603958,0.080182669,-0.024282884,0.010223705,0.075226528,0.100042945,0.01668027,0.021497749,-0.008369054,-0.028161913,0.063502316,-0.039020221,-0.05727914,0.028501115,0.063659605,-0.036766581,-0.026002213,0.128394961,0.121935278,-0.220041819,0.217160265,0.114325963,-0.066510178,0.009250713,-0.014444775,-0.058794147,0.072179174,0.082973676,0.076881704,-0.013392188,0.022897527,0.096934413,-0.113251675,0.082295124,-0.055718668,-0.006590167,0.030730486,0.062506092,-0.064303708,0.004515751,0.03575667,-0.05830579,-0.079709572,-0.017709933,-0.008333803,0.012505272,-0.037229939,-0.084948485,-0.059143725,-0.044422334,-0.007892139,0.108209652,-0.089512796,-0.026061083,-0.00478833,-0.062347594,-0.069828897,0.03266035,-0.026787504,0.08394293,0.037918839,0.063902755,-0.109128663,0.038433215,0.032603958,0.080182669,-0.024282884,0.010223705,0.075226528,0.100042945,0.01668027,0.021497749,-0.008369054,-0.028161913,0.063502316,-0.039020221,-0.05727914,0.028501115,0.063659605,-0.036766581,-0.026002213,0.128394961,0.121935278,-0.220041819,0.217160265
0.037917985,-0.083415536,0.027011141,-0.072728691,-0.17183143,0.143423495,-0.023656151,-0.031764498,-0.005927123,-0.01000431,-0.084348117,0.043722543,0.09956207,-0.105681101,-0.004346622,0.049116653,0.017771954,0.004173065,0.050272096,0.026096856,0.091244071,0.115556122,-0.032298843,-0.028972729,0.108281545,-0.146042223,-0.023047931,0.021875712,0.093855212,0.003351841,-0.094979438,0.024844051,0.118171303,-0.147063052,0.074740678,-0.186880852,0.16546451,0.046504893,-0.072959852,-0.085182591,0.023746899,-0.089458058,0.098922185,-0.006873293,-0.07246671,0.030866569,0.014908866,-0.047673569,-0.003639086,-0.053069308,0.08069453,0.085252436,0.13024174,-0.084162873,-0.143955044,0.194607689,0.241304575,0.256405781,-0.057820796,-0.144442836,-0.262738749,-0.33799787,-0.118420707,0.201986556,0.037917985,-0.083415536,0.027011141,-0.072728691,-0.17183143,0.143423495,-0.023656151,-0.031764498,-0.005927123,-0.01000431,-0.084348117,0.043722543,0.09956207,-0.105681101,-0.004346622,0.049116653,0.017771954,0.004173065,0.050272096,0.026096856,0.091244071,0.115556122,-0.032298843,-0.028972729,0.108281545,-0.146042223,-0.023047931,0.021875712,0.093855212,0.003351841,-0.094979438,0.024844051,0.118171303,-0.147063052,0.074740678,-0.186880852,0.16546451,0.046504893,-0.072959852,-0.085182591,0.023746899,-0.089458058,0.098922185,-0.006873293,-0.07246671,0.030866569,0.014908866,-0.047673569,-0.003639086,-0.053069308,0.08069453,0.085252436,0.13024174,-0.084162873,-0.143955044,0.194607689,0.241304575,0.256405781,-0.057820796,-0.144442836,-0.262738749,-0.33799787,-0.118420707,0.201986556
0.147869875,-0.133685221,0.101062103,-0.122386153,-0.14301117,0.119958545,0.027058448,0.011787002,-0.074032654,0.067279297,0.011683685,-0.014891134,-0.035842376,-0.044861994,0.062186869,-0.108381431,0.125378929,-0.130051003,0.081094857,0.089089767,-0.070584379,-0.079337905,0.065648054,0.154493598,0.2437446,-0.187004678,0.111729348,0.194836473,0.049419706,0.152339012,0.023899376,-0.11355489,0.15920335,-0.169222121,0.005843363,-0.048109258,-0.067925711,-0.056104052,-0.193383357,-0.221683282,0.255619504,0.124797801,-0.093423846,0.147407973,-0.026914475,0.001137363,0.089961994,-0.104397152,0.017267511,-0.103086725,0.133672648,0.11789579,0.142923646,-0.138577073,0.033642309,0.031213773,0.089475625,0.073323871,-0.04196669,-0.04486193,-0.306589055,-0.30325021,-0.162400611,0.162979506,0.147869875,-0.133685221,0.101062103,-0.122386153,-0.14301117,0.119958545,0.027058448,0.011787002,-0.074032654,0.067279297,0.011683685,-0.014891134,-0.035842376,-0.044861994,0.062186869,-0.108381431,0.125378929,-0.130051003,0.081094857,0.089089767,-0.070584379,-0.079337905,0.065648054,0.154493598,0.2437446,-0.187004678,0.111729348,0.194836473,0.049419706,0.152339012,0.023899376,-0.11355489,0.15920335,-0.169222121,0.005843363,-0.048109258,-0.067925711,-0.056104052,-0.193383357,-0.221683282,0.255619504,0.124797801,-0.093423846,0.147407973,-0.026914475,0.001137363,0.089961994,-0.104397152,0.017267511,-0.103086725,0.133672648,0.11789579,0.142923646,-0.138577073,0.033642309,0.031213773,0.089475625,0.073323871,-0.04196669,-0.04486193,-0.306589055,-0.30325021,-0.162400611,0.162979506
-0.035559086,0.052071993,0.020670999,0.012433497,0.107724603,-0.115170769,0.064865312,0.081427409,0.123631906,-0.130155245,-0.036223315,0.001649047,0.094613803,-0.051661953,-0.02565073,0.102703658,-0.163987636,0.155978923,0.069616535,0.058584648,0.024392104,0.031212263,0.122305228,0.050379799,-0.079252303,0.14213329,0.149119029,0.082953566,0.085954893,-0.048519568,0.050178496,-0.053855275,-0.015323519,0.05653062,-0.067344417,0.015122827,0.074984217,0.167951016,-0.076662377,-0.030972987,-0.020035596,0.229441477,-0.166788711,-0.05059387,-0.018467538,0.058633971,-0.010452181,-0.019413373,-0.066145169,-0.001955666,-0.073269562,-0.009672442,-0.193441453,0.192684578,0.010089013,-0.049872269,0.171148573,0.176892168,-0.004318067,-0.007845839,0.011034969,0.010696189,-0.141888714,0.141208663,-0.035559086,0.052071993,0.020670999,0.012433497,0.107724603,-0.115170769,0.064865312,0.081427409,0.123631906,-0.130155245,-0.036223315,0.001649047,0.094613803,-0.051661953,-0.02565073,0.102703658,-0.163987636,0.155978923,0.069616535,0.058584648,0.024392104,0.031212263,0.122305228,0.050379799,-0.079252303,0.14213329,0.149119029,0.082953566,0.085954893,-0.048519568,0.050178496,-0.053855275,-0.015323519,0.05653062,-0.067344417,0.015122827,0.074984217,0.167951016,-0.076662377,-0.030972987,-0.020035596,0.229441477,-0.166788711,-0.05059387,-0.018467538,0.058633971,-0.010452181,-0.019413373,-0.066145169,-0.001955666,-0.073269562,-0.009672442,-0.193441453,0.192684578,0.010089013,-0.049872269,0.171148573,0.176892168,-0.004318067,-0.007845839,0.011034969,0.010696189,-0.141888714,0.141208663
0.125721457,-0.076372117,0.024076627,-0.005247406,0.062294991,-0.067318881,0.036553581,0.049969081,0.152189194,-0.155840311,-0.063940808,0.016310894,0.130226846,-0.090687318,-0.068099795,0.14514832,-0.029998949,0.038517502,0.042132961,0.095645834,-0.084076372,-0.118750185,0.129079271,0.045374114,-0.140179166,0.183296528,0.068839371,0.057160327,-0.024633634,-0.015755995,0.116804564,-0.113837947,-0.012986794,0.076667766,-0.064288699,0.005658495,0.083350267,0.145797727,-0.090238809,-0.073901965,0.044116578,0.157272033,-0.133326311,0.000399344,0.020697914,0.019286666,-0.015730509,0.028756823,-0.013468047,-0.015100062,-0.064880064,0.010485584,-0.138649004,0.153535683,0.018990316,-0.09678978,0.177647292,0.197580408,0.009484299,0.011977935,0.058228552,0.054941128,-0.170599359,0.168769963,0.125721457,-0.076372117,0.024076627,-0.005247406,0.062294991,-0.067318881,0.036553581,0.049969081,0.152189194,-0.155840311,-0.063940808,0.016310894,0.130226846,-0.090687318,-0.068099795,0.14514832,-0.029998949,0.038517502,0.042132961,0.095645834,-0.084076372,-0.118750185,0.129079271,0.045374114,-0.140179166,0.183296528,0.068839371,0.057160327,-0.024633634,-0.015755995,0.116804564,-0.113837947,-0.012986794,0.076667766,-0.064288699,0.005658495,0.083350267,0.145797727,-0.090238809,-0.073901965,0.044116578,0.157272033,-0.133326311,0.000399344,0.020697914,0.019286666,-0.015730509,0.028756823,-0.013468047,-0.015100062,-0.064880064,0.010485584,-0.138649004,0.153535683,0.018990316,-0.09678978,0.177647292,0.197580408,0.009484299,0.011977935,0.058228552,0.054941128,-0.170599359,0.168769963
-0.267367176,0.270914429,0.390817166,-0.421729708,-0.540521075,0.782487939,0.481832785,0.462796641,0.554205047,-0.463222642,-0.373528885,0.288200803,0.454877187,-0.927720809,1.037469122,-0.879939867,0.247687438,-0.886253228,0.268032429,0.367754757,0.247556368,0.115208467,0.30369016,-0.450801008,-1.500040544,1.506012751,0.263267528,0.099760333,-0.753649325,0.247609813,0.169332271,0.232867427,-0.713349388,0.522594375,-0.197512017,0.813873403,-0.490051242,-0.134888993,0.528045413,0.75817438,-1.535125096,-0.25367431,0.112199173,-0.905762795,0.587362799,-0.286977191,-0.276480519,0.525618582,-0.42073735,0.443525857,-1.453472173,-0.761699758,-1.805759545,1.570332193,0.800665966,-1.502524842,-0.556261032,-0.475975618,-0.239248303,-0.001327072,-0.409545686,-0.414132048,-3.540914957,3.514324231,-0.267367176,0.270914429,0.390817166,-0.421729708,-0.540521075,0.782487939,0.481832785,0.462796641,0.554205047,-0.463222642,-0.373528885,0.288200803,0.454877187,-0.927720809,1.037469122,-0.879939867,0.247687438,-0.886253228,0.268032429,0.367754757,0.247556368,0.115208467,0.30369016,-0.450801008,-1.500040544,1.506012751,0.263267528,0.099760333,-0.753649325,0.247609813,0.169332271,0.232867427,-0.713349388,0.522594375,-0.197512017,0.813873403,-0.490051242,-0.134888993,0.528045413,0.75817438,-1.535125096,-0.25367431,0.112199173,-0.905762795,0.587362799,-0.286977191,-0.276480519,0.525618582,-0.42073735,0.443525857,-1.453472173,-0.761699758,-1.805759545,1.570332193,0.800665966,-1.502524842,-0.556261032,-0.475975618,-0.239248303,-0.001327072,-0.409545686,-0.414132048,-3.540914957,3.514324231
0.042676805,-0.048130761,0.109243068,-0.113690778,0.003022297,0.015824652,0.012068872,0.013704121,0.013309739,-0.006219755,-0.021874239,0.022837954,-0.002718192,0.00176272,0.000840401,0.019811372,-0.051907029,0.054989636,0.032908633,0.043273231,-0.026765729,-0.04297551,0.051048243,0.082209351,0.070478137,-0.048135017,-0.010873788,-0.004505845,-0.003159011,-0.017239393,0.046281356,-0.053692447,0.027731864,0.059241755,0.019308368,0.097946477,-0.082674359,-0.030454167,-0.120850455,-0.138075055,0.088643646,0.009942653,0.020065472,0.010654346,-0.008869366,0.024015933,0.054026377,-0.019378604,0.068310601,-0.028599839,0.112972046,0.032333428,0.103581105,-0.115236991,0.039862292,0.009698317,0.021825073,0.010090754,-0.016246648,-0.017065468,-0.134650988,-0.133178699,-0.070962587,0.071256756,0.042676805,-0.048130761,0.109243068,-0.113690778,0.003022297,0.015824652,0.012068872,0.013704121,0.013309739,-0.006219755,-0.021874239,0.022837954,-0.002718192,0.00176272,0.000840401,0.019811372,-0.051907029,0.054989636,0.032908633,0.043273231,-0.026765729,-0.04297551,0.051048243,0.082209351,0.070478137,-0.048135017,-0.010873788,-0.004505845,-0.003159011,-0.017239393,0.046281356,-0.053692447,0.027731864,0.059241755,0.019308368,0.097946477,-0.082674359,-0.030454167,-0.120850455,-0.138075055,0.088643646,0.009942653,0.020065472,0.010654346,-0.008869366,0.024015933,0.054026377,-0.019378604,0.068310601,-0.028599839,0.112972046,0.032333428,0.103581105,-0.115236991,0.039862292,0.009698317,0.021825073,0.010090754,-0.016246648,-0.017065468,-0.134650988,-0.133178699,-0.070962587,0.071256756
-0.018485916,0.017231922,-0.025945189,0.02618382,-0.00559117,7.22E-05,0.005170282,0.00576015,0.009040712,-0.008079042,-4.08E-05,-0.003221042,0.010564863,-0.013884257,0.015305963,-0.000621559,-0.025843652,0.027154874,-0.002614393,-0.003169875,-0.02736315,-0.024824642,0.010369074,0.008878871,-0.017677463,0.022183114,-0.025450404,-0.041937743,0.006412551,-0.028189978,0.00424853,0.003397868,-0.009435359,0.007101785,0.004463942,0.004385151,-0.014877511,-0.022446388,-0.026534558,-0.028890356,0.011358176,0.014421206,-0.020042305,0.016640263,0.007305377,-0.006631279,0.005246971,-0.011747745,-0.009353314,-0.009048539,0.00107407,0.015499753,0.032292354,-0.027630803,-0.015746534,0.022876669,-0.018291982,-0.019004409,0.006245625,0.004809235,-0.034102578,-0.034025462,-0.017415165,0.01763057,-0.018485916,0.017231922,-0.025945189,0.02618382,-0.00559117,7.22E-05,0.005170282,0.00576015,0.009040712,-0.008079042,-4.08E-05,-0.003221042,0.010564863,-0.013884257,0.015305963,-0.000621559,-0.025843652,0.027154874,-0.002614393,-0.003169875,-0.02736315,-0.024824642,0.010369074,0.008878871,-0.017677463,0.022183114,-0.025450404,-0.041937743,0.006412551,-0.028189978,0.00424853,0.003397868,-0.009435359,0.007101785,0.004463942,0.004385151,-0.014877511,-0.022446388,-0.026534558,-0.028890356,0.011358176,0.014421206,-0.020042305,0.016640263,0.007305377,-0.006631279,0.005246971,-0.011747745,-0.009353314,-0.009048539,0.00107407,0.015499753,0.032292354,-0.027630803,-0.015746534,0.022876669,-0.018291982,-0.019004409,0.006245625,0.004809235,-0.034102578,-0.034025462,-0.017415165,0.01763057
-0.36290534,0.338012164,0.029991979,-0.06860605,-0.21634771,0.324943055,-0.049047143,-0.03994329,0.05866028,0.006876538,-0.029956328,0.032654553,0.144205677,-0.183282311,0.145648242,0.061267233,-0.205882477,0.188205201,-0.024461589,0.004042137,-0.101239833,-0.100975366,0.075350799,0.017449079,-0.140705805,0.190757894,0.162925279,0.081122656,0.02121631,-0.02364737,0.236337414,-0.22380732,-0.064630959,0.072853902,-0.21469297,0.014846968,-0.000751431,0.103571428,-0.11001563,-0.073868335,0.03496282,0.268496155,-0.235358717,-0.119814679,0.004233092,0.163816119,-0.046979993,0.050614712,-0.021740957,-0.02870671,-0.138243128,0.036813878,-0.328501361,0.394779524,0.036758344,-0.234935311,0.471105858,0.526372859,-0.167935229,-0.165661511,-0.089334085,-0.095518458,-0.475552315,0.472581287,-0.36290534,0.338012164,0.029991979,-0.06860605,-0.21634771,0.324943055,-0.049047143,-0.03994329,0.05866028,0.006876538,-0.029956328,0.032654553,0.144205677,-0.183282311,0.145648242,0.061267233,-0.205882477,0.188205201,-0.024461589,0.004042137,-0.101239833,-0.100975366,0.075350799,0.017449079,-0.140705805,0.190757894,0.162925279,0.081122656,0.02121631,-0.02364737,0.236337414,-0.22380732,-0.064630959,0.072853902,-0.21469297,0.014846968,-0.000751431,0.103571428,-0.11001563,-0.073868335,0.03496282,0.268496155,-0.235358717,-0.119814679,0.004233092,0.163816119,-0.046979993,0.050614712,-0.021740957,-0.02870671,-0.138243128,0.036813878,-0.328501361,0.394779524,0.036758344,-0.234935311,0.471105858,0.526372859,-0.167935229,-0.165661511,-0.089334085,-0.095518458,-0.475552315,0.472581287
