1.66E-09,0.002756942,-0.002590825,-0.008090901,0.000531814,0.006399421,-0.000277972,-0.035557634,0.045614663,0.032448417,-0.245468895,0.044453789,-0.044932749,-0.051232965,0.010994269,-0.008806237,0.047448902,-0.068546892,0.015052875,0.009694888,-0.000856956,-9.43E-05,0.00249529,0.000231959,-0.000187342,-0.000498226,-0.000944976,0.000165311,-6.45E-05,-0.000237192,-0.000627029,-0.004897453,0.001686152,-0.009967922,0.002783014,-0.009098783,-0.000853524,-0.000129435,-0.000427528,-0.006029428,0.009683419,-0.029866613,0.024766209,-0.070764878,0.053732285,-0.026426564,-0.04861915,-0.013080381,0.006725013,-0.022279809,0.023388076,-0.006347957,0.0086415,0.011780102,0.007193012,-0.00446597,0.005608674,0.007062872,-0.03656759,0.032258232,-0.025147873,-0.042915122,0.035648516,0.035438943,-0.011738329,0.071870989,-0.062056108,-0.004989134,0.017780759,-0.026777569,0.029999876,-0.013949332,0.023051075,-0.02071959,8.96E-15,0.009667117,0.017313123,0.026269783,-0.004934946,0.010284211,0.006068048,-0.005806644,-0.001847543,0.020214499,-0.019289911,-0.006156896,-0.00120814,0.006258077,-0.011709727,-0.008717753,0.022226671,0.028065222,-0.003984936,-0.007539928,0.001147035,-0.015426617,-0.026422793,0.020305899,0.022734576,0.009124291,0.002365436,-0.013842485,-0.00135829,0.006789065,-0.016027491,-0.000967281,0.000686272,0.018083329,-0.001789394,0.036590864,-0.01898307,-0.008896233,0.010265801,0.001637448,0.018126995,-0.00255563,-0.005176993,0.00672538,0.004355969,-0.004115073,0.003066037,0.020930126,0.013554511,0.008578504,0.041629021,0.114701867,-0.158822307
-2.16E-08,0.003042833,-0.002976419,-0.003944194,-0.034299864,0.004382695,-0.00015255,-0.056538117,0.015836433,0.057997021,0.031520571,-0.015949952,0.009909048,-0.033990615,-0.003358593,-0.017081923,0.006886212,-0.014141502,0.002488487,-0.00964071,0.005392753,0.00148822,0.013163902,-0.012376518,-0.003597097,-0.005211634,-0.008639282,0.008216563,-0.0041914,-0.005804538,0.002277929,-0.005679309,-0.007827509,-0.005971075,0.003657442,0.005737603,0.002607531,-0.014251087,0.011409214,-0.001786577,-0.003398796,0.002878824,0.00407167,-0.000906129,0.01281338,0.005852852,0.021719988,-0.017852794,0.013414613,-0.00657716,-0.001494954,0.000435971,-0.003980753,-0.002767093,0.00560368,0.001558384,0.00741276,0.005837426,0.000803053,0.002740177,-0.00466573,-0.002166502,0.001001706,0.004164596,0.002834448,-0.003083574,-0.00347556,0.005296247,0.003005806,-0.000135722,0.003045949,0.005843868,-0.000406117,0.022403478,-6.52E-15,0.002627364,0.001768332,-0.016362004,-0.000663356,-0.003151853,0.003405675,-0.016914559,-0.012811903,-0.010825648,-0.004480429,0.000772346,-0.014506713,-0.004856207,-0.017393292,-0.01538428,-0.002312358,0.011477538,-0.01699213,0.001741345,-0.009336763,-0.007126856,-0.015522598,-0.012402636,0.022695044,-0.01031471,-0.00029291,-0.007394309,0.005402946,-0.006036769,0.007619142,0.002959769,0.000134466,0.007528292,-0.00112074,-0.003138315,0.014572735,0.000734478,0.005961887,0.000763459,0.001383104,-0.000874581,0.001622459,0.008604169,0.002843786,-0.005092891,0.004864499,-0.007941717,-0.006460037,0.01071578,-0.006665584,-0.006498318,0.023075921
-2.30E-08,0.002832908,-0.003289198,-0.010007409,-0.03455535,-0.001281481,0.000327153,-0.061475863,0.015692601,0.062431989,0.011140919,-0.015809346,0.006265322,-0.03724045,-0.005270699,-0.019050574,0.005965584,-0.022049649,0.003463111,0.004406903,0.000465984,0.007574583,0.015550477,-0.004035759,-0.001488454,-0.011988959,0.000844394,0.010768041,0.002180402,-0.006001032,-0.001662479,-0.005746661,0.006542893,0.002412787,0.009225244,0.00521012,0.005489174,-0.001805711,-0.002808062,-0.009807445,-0.0074813,-0.010181363,0.009431958,-0.01506147,0.005912894,4.09E-05,-0.000203638,-0.004259016,0.001535338,-0.002219317,0.006144017,7.93E-05,-0.000641753,0.02231635,0.009517497,0.005944786,0.011530299,0.000391703,-0.008520072,-0.003664167,0.005628391,0.008096934,-0.005018095,0.009668439,3.84E-05,0.012198496,-0.014954499,-0.003445691,0.007864032,-0.00972185,0.000855291,0.012621858,0.018773171,-0.009648731,3.53E-15,0.025349951,0.018608248,0.016070186,-0.013658892,-0.00451637,0.005284721,-0.012097352,-0.009053415,0.011457226,-0.012440223,-0.007679191,-0.025271708,0.008787857,-0.021596939,-0.016198984,-3.90E-05,0.008610559,-0.01214233,-0.006425934,-0.025167327,-0.006796505,0.010813255,-0.017756144,0.019710246,-0.022838616,-0.01354528,-0.015219508,-0.002573208,0.011624825,0.018634094,0.0084121,0.013055624,0.009988876,-0.007273912,0.030667522,-0.001924956,0.005967753,0.012475392,-0.001827498,0.018244749,0.019103358,0.017550095,0.025176362,-0.006280659,-0.023073944,-0.009968095,0.004404327,-0.025591021,0.039909013,0.075636524,0.145356827,-0.214967012
2.87E-09,0.002140347,0.004157029,-0.009254874,0.004339621,-0.005782022,0.001544541,0.005206954,0.007132281,0.004544968,-0.004401348,-0.019757314,-0.008751172,0.012128068,-0.03248095,0.000752612,-0.003666373,-0.009140578,0.008640043,0.006849796,-0.004706209,-0.037969156,0.022055384,-0.008178065,-0.015219464,0.036710625,-0.019449481,0.130831881,0.070471814,-0.081792093,0.146478217,-0.054793918,0.163657803,-0.018820512,0.043471959,-0.005311451,-0.013353778,-0.003706706,0.098229399,-0.021651281,-0.063008532,-0.00587491,0.004629636,0.007739114,0.005947363,0.006751515,0.010815032,-0.007443255,-0.010741283,0.005042554,-0.012804867,-0.006272461,0.007825461,-0.006725773,-0.000402947,0.00174935,0.003980962,-0.000547135,-0.005240206,-0.00512847,0.001087991,-0.004992316,-0.002814368,-0.005653275,-0.003353971,-0.01708412,0.010093392,-0.001649227,-0.002104684,-0.001654261,-0.009437889,0.003003809,-0.000597458,0.004307666,4.19E-16,-0.012965678,-0.006123511,-0.007825876,-0.003942778,0.006530529,0.000789807,-0.003968097,-0.002602507,-0.008759755,-8.56E-05,0.006031208,0.008164857,0.001796662,0.004296001,-0.001907755,-0.000939037,0.006037421,-0.001312168,-0.001844733,0.009250431,-0.000906514,-0.00022365,0.009125665,0.00157527,0.002352451,0.003093618,0.001866532,-0.003005182,-0.007292657,0.005098517,0.00011756,-0.009676,0.007001325,0.001668854,0.000325991,0.005969712,0.002846359,0.000606587,0.01031094,-0.000416358,-0.001865953,0.000349148,0.000926151,0.007865611,-0.009685282,-0.003374584,0.00042705,0.000641112,-0.001840271,0.002853353,0.004156902,-0.005182508
-8.40E-10,0.001775105,0.000241933,-0.006655199,-0.013215381,-0.00107076,0.000281168,-0.041182921,0.002996054,0.027293688,-0.003917086,-0.005632749,0.002974385,0.025264296,0.009742697,0.01000534,0.015749654,0.017048408,-0.011725457,0.009233067,-0.004056529,0.008166281,-0.000734127,0.000609654,0.004807484,0.00487717,0.000665886,-0.014368516,0.00030617,-0.008250344,0.018968711,0.023781486,0.01747962,0.007002479,-0.0043195,-0.000962974,-0.010270231,-0.003717048,-0.022443001,0.002302294,0.003072126,0.010873196,-0.005288772,-0.032720238,0.026661257,-0.021523943,-0.034762732,-0.027187364,-0.016441895,-0.026958297,-0.013985198,0.001237242,-0.017050161,-0.022390479,-0.000693621,-0.00100653,0.005258581,0.00394993,0.015002566,-0.005427882,0.006409322,0.018518445,-0.009080055,-0.000530334,0.008357582,-0.027905247,0.018147003,-0.006752398,-0.011877011,0.000261103,-0.004491247,0.003912365,0.003738132,0.009476435,2.02E-15,-0.008243774,0.0016773,0.001528775,-0.005831017,0.005016175,-0.013219061,-0.001808804,-0.004083221,-0.003872126,0.021457135,-0.01774191,-0.034579106,-0.017815987,0.023150464,0.00150457,0.000819859,-0.019754287,-0.00959311,0.009026436,-0.011869652,-0.01337056,0.010846382,0.000285336,-0.025764086,-0.022118599,-0.006941809,0.058019013,0.019278553,-0.012570271,-0.013372392,0.050454521,0.012033594,-0.063611384,0.024280668,-0.059228214,0.030774549,-0.009462024,-0.020869531,-0.030646956,-0.041501007,0.08278855,-0.040765093,0.000223441,-0.020786001,-0.005441058,-0.007762839,-0.006944781,-0.041310216,0.028100987,0.016028007,-0.056186879,0.085358552
-8.69E-09,0.001885252,-0.002484494,-0.006589991,0.002152396,0.001595834,-0.001453024,-0.002232294,-0.000773351,0.002760709,0.004046872,-0.000133656,0.003986479,0.002823573,-0.005558001,0.012848436,-0.005904155,-0.007581587,0.003863711,-0.007869507,-0.011043304,-0.012845268,-0.016736718,0.011779698,-0.009775798,0.017326065,-0.014528251,0.020093569,-0.020835303,0.02718036,-0.029117645,-0.012402518,0.018973229,0.044357668,0.02773003,0.01741279,0.017508521,0.084300303,-0.053493884,0.034134679,-0.031854525,-0.024364887,0.03994197,0.028764836,0.021631847,-0.008883179,0.011009213,0.032053866,0.010400927,-0.004664507,0.011327218,-0.006096981,-0.012519025,-0.049515518,-0.036915641,-0.025748176,-0.038789287,-0.021091303,0.042053154,0.021806076,-0.087882693,-0.05831808,-0.210000375,-0.141932357,-0.026313166,0.078087139,-0.092288166,-0.172870023,0.066330484,-0.300831788,-0.041708501,0.177156024,-0.041771545,0.058369699,1.80E-14,-0.157112318,-0.035511943,-0.035752465,0.067614256,-0.019907999,0.081082829,-0.03533502,-0.018218864,-0.073539879,0.023261519,-0.072695122,0.069031976,-0.114084744,-0.055270193,-0.098457115,0.053037147,-0.090427665,0.02956177,0.005856277,0.033543442,0.069988431,0.073816375,0.066529182,-0.000646959,0.00048382,-0.017489036,-0.023816622,-0.006477889,-0.02397598,-0.057490523,-0.002482995,-0.007498925,-0.032831042,-0.021393862,0.057307118,0.069100093,0.083560487,0.035892955,-0.069789813,-0.054494539,0.024256621,0.001242531,-0.062813769,0.011135133,0.03094814,0.012865724,0.003363207,-0.05565581,-0.055355904,-0.017079399,0.072833319,0.044107723
-7.28E-09,0.001726353,-0.018585353,0.013748651,0.001323538,0.001908036,-0.012217361,-0.021796088,0.004628293,-0.043390936,0.005120406,0.00452773,0.001995065,-0.022334907,-0.001403719,0.022479969,-0.001094701,-0.006055006,0.000549196,0.01222523,-0.011212089,-0.02500821,-0.052923257,0.028608019,-0.080225894,-0.010328881,-0.002124564,0.008504791,-0.075200018,0.019326847,-0.071732598,0.01148369,0.064316858,-0.065227626,0.035929218,-0.02272487,-0.009537147,0.027686475,0.014201055,0.046905382,-0.029177034,0.106248456,0.108357974,-0.011057372,0.069597408,0.009318332,0.040781694,0.078435423,-0.006335874,-0.001341637,0.009274419,-0.024111658,-0.002269066,-0.039805483,-0.02433049,-0.024787416,0.073292212,0.074785332,0.068932229,-0.19504735,-0.01769537,-0.01620115,-0.114134087,-0.115952191,-0.030967012,0.086159298,0.013963713,-0.022156046,-0.027536022,0.027498431,0.064805153,-0.023413975,0.042625418,0.065158128,1.39E-16,-0.017655757,0.024096212,0.098187401,-0.039509867,0.083244751,-0.105212496,0.025592705,0.002160259,0.109590008,-0.047936651,-0.007448595,0.032593893,0.008423033,-0.009525816,-0.043051136,0.049439536,0.029555981,-0.020502113,-0.028652493,0.025945175,-0.016543072,-0.112545002,0.011071858,-0.117442373,0.016954507,-0.028763229,0.006171625,0.004248955,-0.020309318,0.101014001,-0.083142112,0.05182331,0.02606547,0.014474754,-0.053873171,0.004527871,-0.033602115,0.01621632,0.022214351,0.004274138,0.01266561,0.015994443,0.007260026,-0.009733164,0.003191887,0.006920462,-0.004931656,0.024798717,0.023743209,0.005111856,0.009666215,-0.002642755
-8.48E-09,0.00246553,-0.000268601,-0.006133535,-0.000666322,-0.000273919,0.000226371,-0.029127228,0.010492436,0.006276945,-0.010393771,0.011656855,-0.020280432,0.073431777,0.031848794,0.029579294,0.052268764,0.020980329,-0.020290826,0.02100965,-0.007497805,0.003721952,-0.003540673,0.009902686,-0.010941823,-0.010061365,-0.003624581,0.005016395,0.035223384,0.022600233,-0.034606529,-0.018738167,0.004221872,-0.026123145,0.004781648,-0.043606925,0.007660901,-0.01471008,0.01907057,-0.030001115,0.028849041,-0.07171959,-0.011594224,0.022508759,0.023697157,0.007241453,0.017167904,-0.003052466,-0.032640329,-0.043896824,0.037512082,-0.031228344,0.005705145,-0.006389654,-0.00399344,-0.013274191,-0.01564428,-0.006471029,-0.003031338,-0.023196579,-0.019240515,0.000435556,-0.006783016,0.040031915,-0.018601616,0.038348998,0.043851254,0.010700217,0.016148454,0.000129428,-0.002643017,0.002716095,-0.01114654,0.00446123,-1.73E-15,0.001323868,0.003724131,-0.003826804,0.006617728,0.008941612,0.014645544,-0.00814032,-0.001616712,0.005130787,0.002067023,0.016005177,0.015410307,0.000792987,0.014678353,-0.010106548,0.010115128,2.40E-05,0.006295444,-0.008657452,0.000565978,-0.001978857,-0.002325488,-0.013326347,-0.006161029,-0.01701206,-0.009759795,-0.015224677,0.000691716,0.005845601,-0.001876225,-0.005426085,0.006419725,-0.012042724,0.001793244,0.005861306,0.011363353,0.010358465,0.008528574,0.00018796,0.001558397,-0.008929705,-0.006476925,0.005089218,-8.33E-05,0.001015288,0.008164237,-0.012064902,-0.000260949,0.007253178,-0.000701499,0.011022151,0.042041455
-3.57E-07,0.005501053,-0.036862666,-0.039554642,-0.5423513,-0.027238764,0.006472428,0.203142592,-0.023892729,-0.12369977,-0.059893779,0.020539557,-0.011844526,0.059517441,-0.003669017,0.024715544,-0.004876819,0.013077231,-0.00021295,-0.002064938,0.001777121,-0.000417888,-0.009242218,-1.27E-05,-0.001456696,0.008561164,-0.001592365,-0.001379279,0.001463975,0.00371893,0.002472816,0.001853528,0.003711883,0.003464106,-0.000748129,-0.002349227,-0.004099063,0.002697442,-0.004032456,0.002622044,0.001213806,-1.56E-05,0.000612068,0.004209233,-0.002362218,-0.000151993,-0.005028917,-0.002832839,0.002567808,0.005130885,0.002391852,0.000334791,-0.000321895,0.00150996,-0.002154942,0.001812939,-0.003385618,-0.004373,0.001657743,0.001982321,0.000621945,-0.00207382,-0.002869021,-0.007792273,-0.003233457,0.001569979,0.003465876,-0.002759641,0.003612552,0.006492561,-0.0030309,-0.005594332,0.004054289,-0.000489963,7.14E-15,0.010687385,-0.003662792,0.002250318,0.005223181,-0.000399568,0.028593182,0.160885317,-0.473059019,0.006974227,-0.013248813,0.027599084,-0.051881939,0.006478003,-0.014067441,-0.028253672,6.62E-06,-0.003042807,-0.01125279,0.003232403,-0.017000705,0.000441058,0.000451192,-0.007511288,0.009779495,-0.005837701,-0.002483933,-0.006109074,0.001142668,-0.001170295,0.004102615,-0.00087295,-0.000880259,-0.000448181,-0.000799154,0.002104931,0.001782938,0.003459799,-1.84E-06,-0.000396382,-0.00060114,0.000616474,-0.000793873,0.000947185,0.001726353,-0.000532327,0.000183551,-0.000881846,-0.000658812,0.00096223,-0.000489273,-0.001140587,0.002163294
5.51E-09,0.00255239,0.000810975,-0.008310483,-0.000180231,-0.004964217,-0.001050608,-0.058406149,0.005545928,-0.125765401,0.006922543,-0.016010783,0.015837477,-0.064550192,-0.020533009,-0.000502716,0.042653904,0.021097921,-0.018728918,0.016053769,-0.000848482,0.001374249,0.011310144,0.002226347,0.002060079,-0.003676034,0.025926666,0.010641957,0.013669063,-0.000263506,0.003414596,-0.002668362,-0.012757949,0.010320624,-0.004498365,0.001116611,0.013386819,0.00160473,-0.02166718,-0.004273988,0.022605713,-0.00845449,-0.033349859,-0.021012745,-0.032201934,-0.007975833,-0.010546895,-0.02590623,0.033880223,0.057730388,-0.096681211,-0.289223282,0.004825806,-0.020100066,0.005417352,-0.016846149,0.027716139,0.028694113,0.002110379,0.017374085,0.007466528,0.004068903,-0.004513601,0.005498436,-0.004366441,0.003848774,-0.016263964,0.003488094,-0.00467094,-0.007669305,-0.004478439,0.001933467,0.009590766,-0.005868187,3.75E-15,-0.001252412,0.009928183,-0.011026662,-0.000244223,0.00087195,-0.004009017,-0.002236509,-0.002792772,0.003325189,0.001959974,0.005873557,0.006750583,-0.008723524,0.009106089,0.005266109,0.000193198,0.005041611,0.005689791,-0.007895561,0.027904392,0.006556534,0.008697517,0.012673364,0.018465252,-0.01410153,0.006744491,-0.000846923,0.010203822,-0.028505962,0.01293695,-0.001998842,0.002108996,-0.013148613,-0.016568714,0.011954315,0.005452486,0.007949049,-0.010119232,0.039936963,0.00468787,0.007168385,0.007856965,0.012611144,-0.001562583,-0.0170958,0.004557105,0.002585567,-0.008613506,-0.00159914,-0.000374472,-0.003426307,0.0001105
