73.01,80.31,65.71,70.08,46.52,82.86
76.55,81.64,71.46,74.1,53.37,85.0
73.89,80.31,67.48,71.18,48.19,83.93
73.56,78.32,68.81,71.52,47.34,81.96
71.79,77.21,66.37,69.66,43.84,81.52
72.57,78.98,66.15,70.0,45.51,83.31
73.78,78.98,68.58,71.54,47.83,83.79
74.89,82.08,67.7,71.76,50.3,84.27
72.9,78.54,67.26,70.58,46.09,82.03
72.56,81.11,64.0,69.26,45.79,82.52
73.55,79.75,67.35,70.97,47.48,83.12
1.36,1.59,2.03,1.4,2.71,1.13
