72.23,88.72,55.75,66.72,47.1,79.54
75.77,90.71,60.84,69.85,54.01,82.44
73.45,88.5,58.41,68.03,49.18,80.29
73.23,87.83,58.63,67.98,48.58,79.34
71.79,86.95,56.64,66.72,45.74,79.16
71.57,89.38,53.76,65.91,46.17,80.58
75.0,89.6,60.4,69.35,52.28,82.65
74.23,91.59,56.86,67.98,51.67,82.01
72.46,86.06,58.85,67.65,46.67,78.98
71.11,89.78,52.44,65.37,45.51,79.15
73.08,88.91,57.26,67.56,48.69,80.41
1.54,1.67,2.72,1.41,3.02,1.45
