79.87,76.11,83.63,82.3,59.9,88.12
79.54,78.32,80.75,80.27,59.09,86.49
76.77,73.67,79.87,78.54,53.64,83.19
79.42,78.98,79.87,79.69,58.85,86.93
77.99,76.55,79.42,78.82,56.0,85.16
77.99,75.66,80.31,79.35,56.03,85.38
78.65,75.66,81.64,80.47,57.4,86.47
80.86,81.19,80.53,80.66,61.73,87.27
79.42,78.32,80.53,80.09,58.86,85.26
78.89,74.67,83.11,81.55,57.98,85.93
78.94,76.91,80.97,80.17,57.95,86.02
1.15,2.26,1.41,1.16,2.29,1.37
