0,5.689432271339511e-28
0,3.0517003191200096e-21
0,3.6014936762684736e-33
0,2.379941648867003e-28
0,5.172502820619045e-32
0,9.643504010419059e-32
0,1.0
0,0.9999999869804129
1,1.0
0,1.0797047622998444e-29
0,6.67867771385398e-37
0,4.2642084181603597e-19
0,2.9864217788509845e-29
1,1.0
0,2.217612539143612e-28
0,0.9999999999998863
1,1.0
0,1.376947747169206e-29
1,4.910594250509872e-07
0,1.0
0,1.857491517095318e-18
0,3.0793254315994956e-28
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,8.231513893645279e-19
1,1.0
0,5.1811927840658854e-12
1,1.0
1,1.0
0,3.4646153840965226e-27
0,1.7009328515568118e-17
1,1.0
0,1.6079719039241386e-31
1,0.9999999605150273
1,1.0
0,1.192983381788889e-22
1,1.0
1,1.1929778488211766e-07
1,1.0
0,3.699528589301202e-26
0,7.934515210429255e-24
1,1.0
1,1.8737307566639478e-06
0,1.4997695093445693e-18
0,2.7240394487484645e-29
1,1.0
0,1.0
1,1.0
0,3.1281144941057745e-27
0,6.378023797323214e-25
1,1.0
0,9.174260944611906e-22
1,1.0
1,1.8820181115368156e-27
1,1.0
0,1.2896746063169085e-10
0,8.901774814674596e-25
1,1.0
1,0.9999999999990905
0,5.57438783554923e-22
0,9.506933662720531e-05
0,1.0
0,2.037122870272059e-31
1,0.9999999999984084
0,1.4771034098867673e-23
0,1.0
1,1.0
1,1.0
1,9.430616048727501e-05
1,1.0
0,6.88203156305288e-41
0,2.444145024716511e-33
0,6.827403871694949e-24
1,1.0
0,1.318614325196548e-25
1,1.0
1,5.740479916627056e-05
1,0.13626928854595144
0,1.0
0,5.540370766919615e-31
0,2.0196893314462944e-33
0,8.651274726709198e-13
0,4.784319748029646e-16
1,1.0
1,1.0
1,2.9775306101123034e-23
1,0.9759799672404261
1,1.0
1,1.0
1,1.0
0,0.9999999999980673
0,1.977440961037935e-31
0,4.576472498131666e-31
0,5.541082153085242e-32
1,2.218484108892277e-15
0,1.035783117611087e-23
1,1.0
1,1.0
1,1.0
0,1.4212136251889993e-25
0,2.8213466168926283e-34
0,4.954956949644277e-23
1,1.0
0,1.9471750123804238e-33
0,7.824538032181658e-31
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.6787015234419175e-31
1,1.0
1,1.0
1,2.1349999385184825e-16
0,1.4576745392435594e-25
0,3.0424665016573513e-34
0,2.655666658866753e-28
0,1.7786992621511836e-31
0,7.347329645993196e-30
0,1.0
1,1.7440730243839627e-08
1,1.0
1,1.0
1,1.0
0,9.814399961870714e-31
1,2.373590736353421e-26
0,3.9291130049886197e-28
1,1.0
1,1.0
1,0.8606921669488411
0,4.3076583169293686e-41
0,1.5174762424617305e-24
1,2.527198205502734e-35
0,4.1961578985098725e-19
0,1.8624120034587733e-14
0,1.4223814455658258e-21
1,1.0
1,1.0
1,1.0
1,1.0
0,1.1373434332204828e-25
0,1.0
1,1.811677194626412e-06
0,2.1272399154969696e-26
1,1.432149090645811e-05
1,1.0
0,4.076114567286888e-31
1,1.0
1,0.9667061150891137
0,1.3314707078770626e-26
0,2.7188376241106833e-32
1,1.0
1,1.0
0,1.1578524219365231e-20
0,1.4539806137258202e-13
0,2.7321663288885905e-21
0,5.24674569826716e-31
1,1.0
0,1.9349645019446784e-28
0,8.666623876502812e-36
1,1.0
1,1.0
0,1.1535267740517947e-26
0,2.661930712965812e-26
1,1.0
1,1.0
0,2.308564682342387e-30
0,0.004146986001158375
1,1.0
1,3.368314855569487e-20
1,1.834062893458978e-09
1,1.0
0,0.0006996877862188653
1,1.0
1,1.0
1,1.0
1,1.0
0,7.115905347614573e-22
1,0.9999999999997158
0,4.850954805946587e-11
0,1.6054914646906776e-24
1,1.0
1,1.0
1,1.0
1,1.0
0,2.266140672610279e-25
0,3.6579763503495544e-13
0,1.0
1,1.0
0,4.158406716349271e-24
0,1.1795367182398696e-27
1,1.0
0,2.0967045223708137e-17
1,2.0404498084674803e-11
1,4.998049149667376e-28
1,1.0
0,4.312842518436392e-31
0,4.143127001303017e-25
1,1.0
1,9.388887309256118e-25
1,1.0
1,1.0
1,3.918166532357775e-26
1,1.0
0,1.6799745392027727e-33
0,4.567446662508707e-29
0,1.2980327740544103e-27
0,1.5833445426928198e-36
1,0.9999999999998863
1,1.0
0,1.3493439997173845e-29
0,4.560515298421022e-31
0,9.390101886724166e-14
0,1.0
1,9.398642606314637e-10
0,1.7163101689524866e-27
1,1.0
1,1.0
1,1.0
0,9.190263327287217e-19
0,2.4697376900692787e-26
1,1.0
1,1.0
1,4.282626744329311e-09
0,2.4991181979383072e-18
1,1.0
0,3.642291857132266e-28
0,4.1594841212490526e-23
0,4.094165597346766e-26
0,3.1012314155134737e-37
1,3.6287036433935146e-32
0,1.8326638578769898e-22
0,5.151702030464721e-24
0,8.256620372734683e-21
1,1.0
0,1.013352142057395e-28
1,1.0
0,2.5711562639804565e-29
1,1.0
0,2.4760140699722648e-36
1,1.0
0,9.838521112495399e-24
0,2.5823214114559957e-25
1,1.0
1,0.8302387684478576
1,1.0
0,6.932212207401908e-19
0,0.9999999999993747
0,1.0
0,1.9626701693356417e-25
1,2.60991187888907e-18
1,1.0
1,5.388495094495956e-26
0,1.0802685302893996e-36
1,1.0
0,4.518609839102292e-24
1,0.9999999999988631
0,1.4661694582155796e-33
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,4.800543331279951e-36
1,1.0
1,0.10065491312368133
1,2.961635741900963e-16
1,1.0
0,1.2313285847928796e-22
1,1.0
1,1.0
0,1.0
0,6.471152195801314e-37
1,0.9999967967004442
0,1.202843186174352e-14
1,1.0
1,1.0
0,1.9450280874845224e-30
0,1.214356864526495e-20
1,1.0
1,4.115679795562645e-05
1,1.0
1,1.0
1,1.0
