88.16,82.96,93.36,92.59,76.74,93.67
87.17,82.3,92.04,91.18,74.69,93.55
87.06,81.19,92.92,91.98,74.63,93.09
85.29,78.76,91.81,90.59,71.18,91.5
84.18,79.2,89.16,87.96,68.7,90.76
87.61,82.74,92.48,91.67,75.58,92.86
86.39,80.09,92.7,91.65,73.37,93.14
86.84,81.86,91.81,90.91,74.04,93.05
86.5,78.76,94.25,93.19,73.9,93.07
86.78,81.56,92.0,91.07,73.96,93.47
86.6,80.94,92.25,91.28,73.68,92.82
1.14,1.62,1.33,1.41,2.27,0.94
