85.29,73.89,96.68,95.7,72.48,92.63
83.96,72.35,95.58,94.24,69.83,94.38
83.96,72.35,95.58,94.24,69.83,93.35
83.19,71.02,95.35,93.86,68.43,91.19
81.31,71.02,91.59,89.42,63.98,89.76
84.4,74.12,94.69,93.31,70.31,93.27
83.08,72.12,94.03,92.35,67.8,90.81
83.19,71.9,94.47,92.86,68.13,92.68
82.96,70.35,95.58,94.08,68.13,92.19
83.0,71.33,94.67,93.04,67.87,92.09
83.43,72.04,94.82,93.31,68.68,92.24
1.06,1.22,1.36,1.66,2.21,1.36
