93.03,92.48,93.58,93.51,86.07,95.73
93.25,93.14,93.36,93.35,86.5,95.87
92.15,91.15,93.14,93.0,84.31,95.43
90.71,88.5,92.92,92.59,81.5,94.93
89.71,90.27,89.16,89.28,79.43,92.92
91.37,91.15,91.59,91.56,82.74,94.54
92.59,92.92,92.26,92.31,85.18,94.9
91.81,92.7,90.93,91.09,83.64,94.53
91.92,89.38,94.47,94.17,83.96,95.73
92.0,91.56,92.44,92.38,84.0,94.68
91.85,91.32,92.38,92.32,83.73,94.93
1.06,1.57,1.52,1.41,2.11,0.87
