1,0.9999999733882422
0,0.9990374142578079
0,0.9996718580055636
1,1.0
0,1.5845043681667851e-24
0,2.1116810698879183e-21
0,4.23982379990101e-17
0,0.9987306417865675
1,1.4936983911066534e-05
0,1.0849801277423767e-133
1,0.9999999616499488
0,8.373887265306325e-08
1,0.9999999963786337
0,0.9999999941032343
1,0.9999999999978684
1,0.9999998563010696
1,0.9999998989123833
1,0.9997355324902877
1,0.0023098896068884994
0,0.6166459250256079
0,0.4351232401972351
0,7.566477740733926e-51
0,9.745205955678873e-06
0,2.759986659701189e-16
0,0.9999989231637556
1,0.4989879373050047
0,0.9355307432079858
1,0.9999999999988631
0,0.998308620423759
1,0.9999999999999147
1,1.0
1,0.9999999992481179
0,0.007992255414197255
0,0.012740472959621853
1,0.9999999996417586
1,7.423653236105214e-13
1,0.9999999484889215
1,0.9999978296250978
1,0.9994596514344853
1,0.9999999999973284
0,2.454096624163254e-13
1,0.9999999999873808
0,0.06566977767061474
0,2.949266090863038e-13
1,0.999997077197656
0,0.04223972394271006
1,0.924677287103308
1,0.9999999978478371
0,0.9993477057373719
0,2.688496165751716e-14
1,0.9999999999510862
1,0.4620770506743395
0,0.9994745699082171
1,0.9999999966177171
0,0.9103578986981555
0,2.893403936767474e-11
0,0.07798278560910586
0,0.9999805943066624
1,0.99999999979444
0,0.9994196491678312
1,0.9999899498456251
1,0.9999999999990905
1,9.264426827908713e-10
1,1.0
0,0.23971250660582727
1,0.999998352454604
0,1.2866723418634576e-64
0,0.9374062082115235
0,0.09781164840206599
0,0.9999458050032597
0,4.648807489439309e-15
1,0.999999612596302
1,0.14030784843290983
0,0.010328621333021698
0,1.279586859119889e-10
0,5.207403362233841e-05
1,1.0
0,1.2047166622947892e-22
1,1.0
1,0.9999999999902514
1,0.9999999990159978
0,0.9981210609011303
0,0.0004943430513685716
1,0.9999999999627818
0,0.9999999934437369
0,0.0007437095864560573
0,3.2283198618607475e-10
0,8.850859996158566e-50
1,0.8810759895375575
1,9.856572185188873e-10
0,4.7284556095729945e-51
1,1.0
0,0.9465701134999223
1,0.999999998396973
1,1.5912515815640154e-21
0,0.00018163957941622844
1,0.9999999984520542
1,0.9999999998256897
0,0.08097493278991424
1,0.9999999999999716
1,0.9987897890364957
0,2.710882016459587e-08
1,0.999999518368727
1,0.15416341775828382
1,0.998526316108757
1,0.9999999999998863
1,0.999999999996632
1,0.9999999999999432
0,0.9999999999896829
1,0.9999999999994884
1,2.760680514977883e-05
0,0.99999999820146
1,0.9999999999988347
1,0.9999999976615328
1,0.2504487089598556
0,5.695959568707052e-27
0,1.6869830538718313e-14
1,0.9928752961590934
0,8.117029007815427e-13
1,1.0
1,0.6155244102134217
0,7.039164270433524e-25
0,1.4575426039802554e-16
1,0.9999999999961915
1,0.9999999998908464
0,0.9998675269203289
1,7.202455047028404e-11
0,0.9764312480433017
1,0.9999999999999147
1,0.9999999999999432
0,0.09105146568472061
0,3.0034317391175505e-48
1,0.9999999999875513
0,0.9993920012397975
0,0.00034736203386194513
1,0.08649775039065462
1,0.9999980176333347
1,0.9999997715948558
1,2.6983448574861e-05
1,0.9999998504807023
1,0.00037912794125169187
1,9.778392529500693e-06
1,1.9647000052083216e-08
0,9.822412246775764e-06
1,0.9999999999995168
0,1.48595619018195e-40
0,0.9999925135436171
1,0.8500791666041474
1,6.911344013817795e-05
1,0.9999999999999147
1,0.9999999997112639
0,0.99979570874967
0,4.496251069299118e-26
1,0.9999999328516105
0,0.8977106788473146
1,0.9999989306560513
0,1.5273049841122262e-21
1,0.9999880127383965
0,0.2650968372323157
0,0.9999970104381569
1,0.9999999978195007
1,0.9999999999996447
0,3.149662806570255e-22
0,3.3357158141429336e-17
1,0.9999999999918145
0,7.502647275445712e-11
0,1.9551730068151194e-08
0,1.4335783024726721e-15
1,0.9932180276769963
0,1.0550728229048011e-08
0,0.9999999564868044
0,6.805503378774763e-13
1,0.9999999999997442
0,4.015489193374049e-11
1,0.9999999998796767
0,0.08541949401334305
0,0.918418709115641
0,0.1910320773805253
1,0.9999999999999147
0,0.9999999997742748
1,0.9999999657358677
1,0.9999999999975842
0,0.9999999946099933
1,0.0041217818043642095
1,0.02040571761770095
0,4.8780510995867186e-05
0,0.9998633631647901
1,0.9999999999947136
0,1.5644633395870878e-19
0,1.7639724644183666e-08
0,0.9978736623990607
0,0.8644476031245613
1,0.9999999999999574
1,0.9999999557095275
0,0.34592416719898345
0,7.613308531232846e-21
0,5.588657388210906e-49
0,0.9999988494680079
1,0.31594365531966145
1,0.9999999999985363
0,1.8723033735188965e-13
1,0.9999999999999716
0,1.1363555568941248e-08
0,1.8338414827402824e-08
0,0.7989731208309975
1,4.617521752410152e-06
0,0.9999852576273008
1,4.3260228677397834e-10
0,0.7401676796578055
0,0.00012180344207484335
0,4.284599194231394e-15
0,3.5050781648935084e-10
0,0.8946190144053234
0,2.9570754902972394e-29
1,0.4827306614392785
1,1.0
0,0.9999975260001627
1,4.451762644421884e-07
1,0.9999999999999432
0,0.9999969031854964
1,0.9999996885181078
1,0.9999999658217439
1,0.9999999997758664
1,0.9976918074732285
0,0.99999971496271
0,1.3455859504582227e-19
0,0.000623322001620684
1,0.5023843549485013
0,0.7583445562131773
0,0.9999999995237943
1,0.9999944684761256
1,0.9999999999875371
0,0.8211643749022747
0,7.862573357171001e-15
1,0.9999999999997442
1,0.9999999999857607
1,3.355287536727548e-08
0,4.797947916430635e-18
0,3.876805649976965e-17
0,1.8905288357389236e-06
1,1.0954582933930027e-09
1,0.9999989996332092
0,6.392919715955447e-10
1,0.9999999939204827
1,0.9999999964874604
1,1.7299053541000858e-271
1,0.9999999999893419
0,7.004616504424853e-33
0,1.7221984060392768e-11
0,1.369267687120008e-09
0,0.9999955898296565
1,0.9999967454486648
0,0.9999231384340757
1,0.9999999999998295
1,0.9999999999999432
0,0.5999324418179781
0,1.2786753985367597e-08
0,0.00011473098342640134
1,1.2486771228451733e-06
1,0.9999911262075696
1,0.00031734219704064934
1,9.043977385849544e-05
0,0.9999999945960099
1,0.9999999993656274
1,0.9999999999872102
1,0.9999999963822148
0,9.049793183421241e-14
1,0.9999999999996874
0,0.99999999999838
0,7.71880582753184e-10
1,0.9792875146537253
0,0.9999970494118076
0,3.9984328363769723e-07
1,0.9999998622641565
1,0.9999999480516961
1,0.9999999999307789
1,0.9999996854460489
0,0.9998914782424939
1,0.9999999999996021
1,0.9999999999268709
1,0.9999999999964615
0,0.9719356341953076
0,0.9999999974962464
1,0.9999999999983515
1,0.9999999999994031
1,0.9988471711759613
0,0.9999975138356586
1,0.999999999996632
1,0.039168210961276206
0,8.40202665613411e-14
0,8.844503723147219e-11
0,1.3375563387504652e-09
0,6.711589111365076e-10
0,0.5438601576373886
0,2.280180030990216e-19
1,2.9419797341994347e-09
1,0.9953395428789656
0,0.9059410522082153
0,2.9864039021347978e-12
1,0.9999999903506875
0,2.5804852265096832e-08
0,1.6286108055559065e-25
0,4.612158121731144e-18
0,9.517173712894305e-16
1,0.9999999999810427
0,0.0012371828760299494
1,0.9999999412088005
1,0.00020623474936520223
1,0.0002162426700935562
0,0.997768528047167
1,0.9999995287797647
1,0.9999999999934346
1,1.0
1,0.9531001314552346
0,0.9999999999985789
1,0.9999999999941167
0,8.317186234244674e-15
1,0.9999999998421174
0,1.9879435615468112e-16
0,8.241072556018274e-19
0,4.478569329336453e-21
0,0.9091288148065547
1,0.9853168570822839
1,1.0
1,0.9999999999974278
0,0.9992128109515441
1,0.059857438413276
0,1.4256403735139015e-09
0,2.398915402456e-22
0,0.9999999995620357
0,8.642141024828437e-09
0,3.1351949802990683e-34
0,9.132228749187818e-08
1,0.9999999999781153
0,0.09772009517007758
0,0.0002981015442866058
1,0.9999588125130391
1,0.9999999999867555
1,0.9999999999964473
1,0.999999999440476
1,0.13293455397614842
1,0.9999999999999147
1,0.10029271184983378
0,2.8889862406352546e-06
1,7.969545509452276e-55
1,0.9999997192785027
0,0.9999915619798138
1,0.0014081991673822807
0,4.723919728427539e-15
0,1.0689443444777087e-101
1,0.9999999999997442
0,0.9991394144175425
0,2.4327330580231834e-14
1,0.9999999981946956
0,2.194753062758774e-12
0,0.9394850514244475
1,0.9448786281427126
1,0.9999999999990052
1,1.0
0,0.027971524142624396
0,1.2980922370610458e-05
0,0.9999921127795911
0,0.030815894495937607
0,8.28586602811888e-20
1,0.09486943007097584
0,8.243466898651843e-06
1,0.0012185145624721027
0,6.431439039711666e-19
0,0.0912343184033841
0,0.9999999989393444
0,3.1860317361331647e-22
1,0.9999779559783477
0,0.9974140575687135
0,3.005081225164906e-13
0,7.80905265360001e-05
0,0.007120889126817656
0,6.419890440715409e-32
1,0.9999999999992895
0,0.999997313763613
0,1.3707765134214064e-12
0,0.9999938390295073
0,0.9959906070732016
1,0.9999999999635776
1,0.9999999999998579
1,0.9999999999950973
0,1.2400737272165615e-10
0,0.9982044541137022
1,0.999999995215731
1,4.99508246933916e-34
0,4.491195730610582e-37
1,0.9999999999017888
0,1.1843789616945475e-07
1,0.9851350995695052
1,0.9999999999999716
0,0.800641132750465
0,0.9998775792740189
1,0.9999999999999432
0,0.9999999341023789
1,0.9999999999975131
0,0.00016522830962124253
0,0.9997235970594387
1,0.9999999999999574
1,1.0
0,0.5126004310974779
1,0.9999987320160183
0,4.073541873628016e-05
1,0.9360348849860941
0,0.9852236656921002
1,0.9999999680576087
1,0.9999999833046901
0,3.3359705350984853e-07
0,1.6511133269341518e-12
0,6.484859800297584e-43
1,0.9999989555179153
0,0.4182363754893491
1,1.0
0,0.9989593865289308
0,1.792516474565897e-13
0,3.122688173331533e-08
0,4.565449051762765e-13
1,7.066738586791085e-34
1,0.07942907560865647
0,0.6610297611887229
0,0.9999999511963024
1,0.9999979465541367
0,3.1450842749076946e-11
0,0.8123884761937752
1,0.9999999983581773
1,0.9999999999995026
0,6.44622937395394e-13
1,0.9999999789970817
0,0.8807820528292097
1,0.9999999999998295
1,0.9999999776864004
0,5.354785590144935e-51
1,1.0
0,0.12451072086897527
0,3.8883639205411885e-49
0,0.9999995640670631
1,0.5026596589483697
1,0.9999999999935483
1,0.9999999999694609
0,5.812104759071784e-15
1,1.0
1,1.9977208847572446e-11
0,0.012388726291223917
0,0.0017518882292312133
1,0.9999999769083134
1,3.251792007748002e-14
0,0.19104168392351906
1,0.9999999999697025
0,4.896835780828397e-33
1,0.9999999999939178
0,2.7113373047300784e-19
0,0.9999999999775753
1,0.9999999999985931
1,0.9999999999831175
1,0.001985505555707179
0,2.370663383305125e-16
1,0.9999999999797353
1,0.9999999999847518
0,0.9985954549204858
1,0.9343493442430891
0,0.8014917327457832
1,0.9999999999999716
0,5.431722579896551e-24
0,0.05888421944540669
1,0.9999999999982947
0,2.4439392733483317e-142
0,0.005598831413197871
0,7.023144801418693e-21
0,0.1523335621278316
