9.805244803428649902e-01 1.947551965713500977e-02
9.416396021842956543e-01 5.836039409041404724e-02
9.642070531845092773e-01 3.579292818903923035e-02
9.823945164680480957e-01 1.760547049343585968e-02
9.775797128677368164e-01 2.242026664316654205e-02
9.829514622688293457e-01 1.704856194555759430e-02
9.701281785964965820e-01 2.987181581556797028e-02
9.851037263870239258e-01 1.489624846726655960e-02
9.845422506332397461e-01 1.545773167163133621e-02
9.912893176078796387e-01 8.710701018571853638e-03
9.859505891799926758e-01 1.404939871281385422e-02
9.646728634834289551e-01 3.532711789011955261e-02
9.874002933502197266e-01 1.259968243539333344e-02
9.868239164352416992e-01 1.317609101533889771e-02
9.811452031135559082e-01 1.885480433702468872e-02
9.802113771438598633e-01 1.978860422968864441e-02
9.890176057815551758e-01 1.098237838596105576e-02
9.863094091415405273e-01 1.369059178978204727e-02
9.774597883224487305e-01 2.254019305109977722e-02
9.851103425025939941e-01 1.488963887095451355e-02
9.886358380317687988e-01 1.136417314410209656e-02
9.772819280624389648e-01 2.271807380020618439e-02
9.842366576194763184e-01 1.576335169374942780e-02
9.866817593574523926e-01 1.331826485693454742e-02
9.341589212417602539e-01 6.584104895591735840e-02
9.642155766487121582e-01 3.578439727425575256e-02
9.879173040390014648e-01 1.208267174661159515e-02
9.735901951789855957e-01 2.640982158482074738e-02
9.838153123855590820e-01 1.618470810353755951e-02
9.890408515930175781e-01 1.095916889607906342e-02
9.887177348136901855e-01 1.128228008747100830e-02
9.620493650436401367e-01 3.795064613223075867e-02
9.703833460807800293e-01 2.961667440831661224e-02
9.615979194641113281e-01 3.840209171175956726e-02
9.216611981391906738e-01 7.833878695964813232e-02
9.796479940414428711e-01 2.035200968384742737e-02
9.686443209648132324e-01 3.135569021105766296e-02
9.487057924270629883e-01 5.129421129822731018e-02
8.692237138748168945e-01 1.307763159275054932e-01
9.648144841194152832e-01 3.518552705645561218e-02
9.437875747680664062e-01 5.621244758367538452e-02
9.705997705459594727e-01 2.940025553107261658e-02
9.606102705001831055e-01 3.938971832394599915e-02
9.526335597038269043e-01 4.736641794443130493e-02
9.757156968116760254e-01 2.428429387509822845e-02
9.810996651649475098e-01 1.890034787356853485e-02
9.659113883972167969e-01 3.408859297633171082e-02
9.845672845840454102e-01 1.543268654495477676e-02
9.801640510559082031e-01 1.983594149351119995e-02
9.847102165222167969e-01 1.528978999704122543e-02
9.592788815498352051e-01 4.072110727429389954e-02
9.485404491424560547e-01 5.145952850580215454e-02
9.824628829956054688e-01 1.753711514174938202e-02
9.782706499099731445e-01 2.172937057912349701e-02
9.900535345077514648e-01 9.946448728442192078e-03
9.840577840805053711e-01 1.594222150743007660e-02
9.668921828269958496e-01 3.310779109597206116e-02
9.871193766593933105e-01 1.288064662367105484e-02
9.871411919593811035e-01 1.285880804061889648e-02
9.744912981986999512e-01 2.550871483981609344e-02
9.866652488708496094e-01 1.333477348089218140e-02
9.672369360923767090e-01 3.276308998465538025e-02
9.636571407318115234e-01 3.634285926818847656e-02
9.323624968528747559e-01 6.763751059770584106e-02
9.558266997337341309e-01 4.417330399155616760e-02
9.728687405586242676e-01 2.713127061724662781e-02
9.906150698661804199e-01 9.384958073496818542e-03
9.895458221435546875e-01 1.045416854321956635e-02
8.716444969177246094e-01 1.283554732799530029e-01
9.794358611106872559e-01 2.056416124105453491e-02
