84.73,88.72,80.75,82.17,69.69,91.45
87.61,92.92,82.3,84.0,75.65,92.86
84.4,90.04,78.76,80.91,69.25,90.54
84.96,92.92,76.99,80.15,70.82,91.16
86.39,92.26,80.53,82.57,73.29,92.08
83.52,90.27,76.77,79.53,67.65,90.23
84.4,91.37,77.43,80.19,69.48,91.33
83.85,88.5,79.2,80.97,67.99,91.11
82.52,90.04,75.0,78.27,65.79,89.89
83.44,89.11,77.78,80.04,67.32,89.63
84.58,90.62,78.55,80.88,69.69,91.03
1.49,1.67,2.19,1.65,2.94,0.99
