91.48,89.16,93.81,93.5,83.05,96.66
93.47,91.81,95.13,94.97,86.99,98.04
91.81,90.04,93.58,93.35,83.68,96.95
91.59,87.61,95.58,95.19,83.45,97.16
91.26,88.94,93.58,93.27,82.61,96.67
92.04,88.94,95.13,94.81,84.23,97.17
93.14,89.38,96.9,96.65,86.53,97.7
91.26,90.49,92.04,91.91,82.53,96.86
92.26,89.82,94.69,94.42,84.61,96.67
90.44,88.0,92.89,92.52,80.99,96.92
91.88,89.42,94.33,94.06,83.87,97.08
0.91,1.21,1.43,1.41,1.83,0.46
