93.03,93.36,92.7,92.75,86.06,98.24
94.69,96.46,92.92,93.16,89.44,98.63
94.36,95.8,92.92,93.12,88.75,98.27
95.46,96.46,94.47,94.58,90.95,98.43
93.47,93.81,93.14,93.19,86.95,97.06
94.14,95.13,93.14,93.28,88.29,98.2
95.24,95.35,95.13,95.14,90.49,98.4
92.81,93.36,92.26,92.34,85.62,97.5
94.03,95.35,92.7,92.89,88.08,97.92
94.11,93.56,94.67,94.61,88.23,98.4
94.13,94.86,93.4,93.51,88.29,98.1
0.87,1.24,0.98,0.93,1.74,0.48
