90.6,93.14,88.05,88.63,81.3,96.65
91.81,95.58,88.05,88.89,83.87,97.54
89.49,92.04,86.95,87.58,79.08,96.55
89.82,93.36,86.28,87.19,79.85,96.81
91.48,94.69,88.27,88.98,83.14,95.76
90.27,93.14,87.39,88.08,80.66,96.33
91.59,93.81,89.38,89.83,83.27,96.83
89.49,91.81,87.17,87.74,79.07,96.04
89.27,92.04,86.5,87.21,78.66,95.96
88.89,90.22,87.56,87.88,77.81,95.96
90.27,92.98,87.56,88.2,80.67,96.44
1.05,1.54,0.92,0.86,2.15,0.54
